s.no,topic,title,url,labels,upvotes
520,Google Analytics,Google Analytics Certification Exam: Get Certified in 2 Days,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/google-analytics-certification/,"['Paid', 'Video', 'Beginner']",1
521,Godot,"GDScript Book - изучение GDScript, уроки GDScript",https://www.youtube.com/playlist?list=PLf0k8CBUad-vQIVwBkgxogtV3VCicXQbs,"['Free', 'Video', 'Beginner']",0
522,Godot,Godot Engine уроки на русском. Уроки разработки игр на Godot 3,https://www.youtube.com/playlist?list=PLf0k8CBUad-v_J1Xq5XW7FEUHokxSuYnF,"['Free', 'Video', 'Beginner']",0
523,Godot,30 Days of Godot 2 Tutorials ,http://gdquest.com/tutorial/game-design/godot/30-days-free-game-creation-tutorial,"['Free', 'Advanced']",0
524,Google Cloud Platform,Google Cloud Platform Fundamentals: Core Infrastructure,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/gcp-fundamentals/,"['Free', 'Video', 'Beginner']",2
525,Google Cloud Platform,An Introduction to Google Cloud Platform for Data Engineers,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/an-introduction-to-google-cloud-platform-for-data-engineers/,"['Paid', 'Video']",1
526,Godot,Your First Game with Godot,http://docs.godotengine.org/en/3.0/getting_started/step_by_step/your_first_game.html,"['Free', 'Exercises/Practice-programs', 'Beginner']",0
527,Godot,Godot Game Engine Tutorial Series,http://www.gamefromscratch.com/page/Godot-Game-Engine-tutorial-series.aspx,"['Free', 'Video', 'Beginner']",0
528,Google Cloud Platform,Google Cloud Platform Essential Training,https://www.lynda.com/Google-Cloud-Platform-tutorials/Google-Cloud-Platform-Essential-Training/540539-2.html,"['Paid', 'Video']",0
529,Google Analytics,Introduction to Universal App Campaigns,https://analytics.google.com/analytics/learnwithgoogle/course/1,"['Free', 'Beginner']",0
530,Grails,Grails in Action,https://www.manning.com/books/grails-in-action?a_aid=hackrio,"['Free', 'Book', 'Beginner']",0
531,Google Apps Scripts,Google Apps Scripts Tutorials by Google,https://developers.google.com/apps-script/articles,['Free'],9
532,Growth Hacking,The Complete Digital Marketing Course 2017,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-digital-marketing-course/,"['Paid', 'Video', 'Beginner']",6
533,Growth Hacking,The Ultimate Growth Hacking Sourcebook,https://rocketshp.com/ultimate-growth-hacking-sourcebook/,['Free'],5
534,Growth Hacking,Ultimate Guide to Funnel Optimization,http://www.slideshare.net/seanjohnson/ultimate-guide-to-funnel-optimization,['Free'],5
535,Growth Hacking,"Growth Hacking 101: Your First 500,000 Users",http://www.slideshare.net/yongfook/growth-hacking-101-your-first-500000-users,['Free'],4
536,Growth Hacking,Growth Hacking with Digital Marketing,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/growth-hacking-masterclass-become-a-digital-marketing-ninja/,"['Paid', 'Video', 'Beginner']",3
537,Growth Hacking,How to Design & Track Viral Growth Experiments,https://www.youtube.com/watch?v=0APJlxMjPw4,"['Free', 'Video']",3
538,GraphQL,The Fullstack Tutorial for GraphQL,https://www.howtographql.com/,['Free'],5
539,GraphQL,Learn Apollo: A Hands-on Tutorial for Apollo GraphQL Client,https://www.learnapollo.com/,"['Free', 'Video', 'Beginner', 'Apollo']",3
540,GraphQL,GraphQL with NodeJs: From Beginner to Advanced Concepts,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/graphql-with-nodejs-from-beginner-to-advanced-concepts,"['Paid', 'Video', 'Beginner', 'Node.js']",1
541,GraphQL,GraphQL for Absolute Beginners: The Newbie Guide,https://www.eduonix.com/courses/Web-Development/graphql-for-absolute-beginners-the-newbie-guide,"['Free', 'Video', 'Beginner']",1
542,GraphQL,GraphQL in Motion,https://www.manning.com/livevideo/graphql-in-motion?a_aid=hackrio,"['Paid', 'Video', 'Beginner']",1
543,GraphQL,"Build a GraphQL server for Node.js, using PostgreSQL/MySQL",https://www.youtube.com/watch?v=DNPVqK_woRQ,"['Free', 'Video']",1
544,GraphQL,GraphQL - API по-новому,https://habr.com/company/jugru/blog/428517,"['Free', 'Beginner']",0
545,GraphQL,GraphQL by Example,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/graphql-by-example,"['Paid', 'Video']",0
546,GraphQL,GraphQL Tutorial,https://www.youtube.com/playlist?list=PL4cUxeGkcC9iK6Qhn-QLcXCXPQUov1U7f,"['Free', 'Video', 'Beginner', 'React']",0
547,GraphQL,Learning Clientside GraphQL with Apollo,https://www.manning.com/livevideo/learning-clientside-graphql-with-apollo?a_aid=hackrio,"['Paid', 'Video', 'Advanced']",0
548,Grails,Mastering Grails. A Comprehensive Grails Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/mastering-grails/,"['Paid', 'Video', 'Beginner']",2
549,Grails,Getting Started with Grails,https://www.youtube.com/watch?v=PXHxo43hn34,"['Free', 'Video']",1
550,Grails,"Getting Started with Grails, Second Edition",https://www.infoq.com/minibooks/grails-getting-started,"['Free', 'Beginner']",0
551,Grails,Grails Tutorial for Beginners,http://grails.asia/grails-tutorial-for-beginners,"['Free', 'Beginner', 'Grails 3']",0
552,Grails,Grails 3 - Step By Step,https://leanpub.com/grails3book,"['Paid', 'Book', 'Beginner', 'Grails 3']",0
553,Groovy,The Complete Apache Groovy Developer Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/apache-groovy/,"['Paid', 'Video']",1
554,Groovy,Groovy and Grails Tutorials,https://www.youtube.com/playlist?list=PLqg1piEvDWZiGsYwYNhihfvQc1aCsM4na,"['Free', 'Video', 'Grails']",0
555,Groovy,Groovy Tutorial,https://www.tutorialspoint.com/groovy/index.htm,"['Free', 'Beginner']",0
556,Groovy,The Groovy 2 Tutorial,https://leanpub.com/groovytutorial/read,"['Free', 'Beginner']",0
557,Growth Hacking,Paul Willard on Growth Hacking,https://www.youtube.com/watch?v=SyZOGJHl_a0,"['Free', 'Video']",18
558,Growth Hacking,Growth Hacking,http://www.slideshare.net/mattangriffel/growth-hacking,['Free'],12
559,Grails,Grails 3: A Practical Guide to Application Development,https://www.grails3book.com/,"['Paid', 'Book', 'Grails 3']",0
560,Groovy,Groovy Tutorial,https://www.youtube.com/watch?v=B98jc8hdu9g,"['Free', 'Video', 'Beginner']",2
561,GraphQL,GraphQL Tutorial,https://selfeducation.app/skill/graphql,"['Free', 'Video', 'Beginner']",0
562,Hadoop,Bigdata and Hadoop Tutorial,https://www.youtube.com/playlist?list=PL9ooVrP1hQOFrYxqxb0NJCdCABPZNo0pD,"['Free', 'Video']",9
563,Hadoop,Hadoop Tutorial,http://www.tutorialspoint.com/hadoop/index.htm,['Free'],6
564,Hadoop,Hadoop Illuminated,http://hadoopilluminated.com/index.html,['Free'],3
565,Hadoop,Hadoop Platform and Application Framework,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/hadoop,"['Paid', 'Video', 'MapReduce']",2
566,Hadoop,Microsoft Professional Program for Big Data,https://academy.microsoft.com/en-us/professional-program/big-data/,"['Free', 'Video', 'Beginner']",1
567,Hadoop,Become a Hadoop Developer,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/hadoop-tutorial/,"['Paid', 'Video']",1
568,Hadoop,Hadoop by Durga Software,https://www.youtube.com/playlist?list=PLpc4L8tPSURCdIXH5FspLDUesmTGRQ39I,"['Free', 'Video']",1
569,Hadoop,Hadoop: The Definitive Guide: Storage and Analysis at Internet Scale,https://www.amazon.com/Hadoop-Definitive-Storage-Analysis-Internet/dp/1491901632/?tag=hackr-20,"['Paid', 'Book', 'Beginner']",0
570,Hadoop,Hadoop Tutorial,https://www.youtube.com/playlist?list=PLwwk4BHih4fgJxD7b_hMWfNxVyFLObU5U,"['Free', 'Video', 'Beginner']",0
571,Hadoop,Learn Hadoop and Big Data by Building Projects,https://www.eduonix.com/courses/Software-Development/Learn-Hadoop-and-Big-Data-by-Building-Projects,"['Free', 'Video', 'Advanced']",0
572,Haskell,Real World Haskell ,http://book.realworldhaskell.org/read/,['Free'],8
573,Haskell,Haskell programming from first principles (Book),http://haskellbook.com,['Paid'],7
574,Haskell,Introduction to Haskell,http://www.seas.upenn.edu/~cis194/,['Free'],5
575,Haskell,Learning Haskell Programming,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learning-haskell-programming/,"['Paid', 'Video', 'Beginner']",4
576,Haskell,Haskell Fast & Hard,https://www.fpcomplete.com/school/starting-with-haskell/haskell-fast-hard,['Free'],3
577,Grunt,De 0 a 100 con Grunt JS,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/de-0-a-100-con-grunt-js,"['Free', 'Video', 'Beginner']",0
578,Grunt,Grunt makes your web development better,https://www.youtube.com/watch?v=TMKj0BxzVgw,"['Free', 'Video']",7
579,Grunt,Grunt JS Tutorials for Beginners,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGA31Z378O2ef9AmpcMxpgh9,"['Free', 'Video']",2
580,Grunt,Grunt Setup Complete Frontend Guide,https://www.youtube.com/playlist?list=PLgXapwuYN8kzg3XEFql_56OW9PIn50A_Z,"['Free', 'Beginner']",0
581,Gulp,Introduction to Gulp.js - Stefan Imhoff,http://stefanimhoff.de/2014/gulp-tutorial-1-intro-setup/,['Free'],13
582,Gulp,Learning Gulp,https://www.youtube.com/playlist?list=PLLnpHn493BHE2RsdyUNpbiVn-cfuV7Fos,"['Free', 'Video']",7
583,Gulp,Automate Web Development With Gulp JS,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-gulp/,"['Paid', 'Video', 'Beginner']",5
584,Growth Hacking,A Developer’s Guide to Growth Hacking,http://blog.fogcreek.com/a-developers-guide-to-growth-hacking-tech-talk/,"['Free', 'Video']",3
585,Growth Hacking,Digital Marketing Nanodegree,https://www.udacity.com/course/digital-marketing-nanodegree--nd018,"['Paid', 'Video', 'Beginner']",2
586,Haskell,Программирование на Haskell,https://www.intuit.ru/studies/courses/3652/894/info,"['Free', 'Video', 'Beginner']",0
587,Haskell,Learn You a Haskell,http://learnyouahaskell.com/chapters,['Free'],40
588,Hadoop,Hadoop Tutorials,https://cloudscoop.teachable.com,"['Free', 'Beginner', 'Hadoop 2.x']",0
589,Gulp,Gulp for Beginners,https://css-tricks.com/gulp-for-beginners,"['Free', 'Beginner']",0
590,Information Security & Ethical Hacking,Penetration Testing and Ethical Hacking,https://www.cybrary.it/course/ethical-hacking,"['Free', 'Video', 'Beginner']",11
591,Information Security & Ethical Hacking,The Complete Hacking Course: Beginner to Advanced!,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/penetration-testing/,"['Paid', 'Video', 'Beginner']",4
592,Information Security & Ethical Hacking,Penetration Testing Student,https://www.elearnsecurity.com/course/penetration_testing_student/,"['Paid', 'Beginner']",4
593,Information Security & Ethical Hacking,Learning Exploitation with Offensive Computer Security 2.0,http://howto.hackallthethings.com/2016/07/learning-exploitation-with-offensive.html,"['Free', 'Video', 'Beginner']",3
594,Information Security & Ethical Hacking,Introduction To Python For Ethical Hacking,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/python-for-ethical-hacking/,"['Paid', 'Video', 'Beginner']",3
595,Information Security & Ethical Hacking,How to Make a Freaking Keylogger - Python Ethical Hacking,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/off-limits-python-build-a-windows-keylogger-using-python-3/,"['Paid', 'Video', 'Beginner', 'Python 3']",0
596,Information Security & Ethical Hacking,Hacking Mobile Devices,https://samsclass.info/128/128_S15.shtml,['Free'],26
597,Information Security & Ethical Hacking,Hacking Techniques and Intrusion Detection,http://opensecuritytraining.info/HTID.html,['Free'],16
598,Information Security & Ethical Hacking,Reverse Engineering for Beginners,http://beginners.re/,"['Free', 'Book']",13
599,HTML 5,Introduction to HTML,https://www.codecademy.com/learn/learn-html,"['Free', 'Exercises/Practice-programs']",13
600,HTML 5,HTML Beginner Tutorial,http://htmldog.com/guides/html/,['Free'],6
601,HTML 5,Introduction to HTML5,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/html,"['Free', 'Video']",5
602,HTML 5,Real World Coding in HTML & CSS,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,"['Paid', 'Video', 'Beginner']",5
603,HTML 5,Projects in HTML5,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/projects-in-html5,"['Paid', 'Exercises/Practice-programs', 'Video']",5
604,HTML 5,Dive Into HTML5 by Mark Pilgrim,https://www.amazon.com/HTML5-Up-Running-Mark-Pilgrim/dp/0596806027?tag=hackr-20,"['Paid', 'Book']",59
605,HTML 5,30 Days To Learn HTML + CSS Course,https://www.youtube.com/playlist?list=PLgGbWId6zgaWZkPFI4Sc9QXDmmOWa1v5F,"['Free', 'Video']",32
606,HTML 5,HTML/CSS: Making webpages,https://www.khanacademy.org/computing/computer-programming/html-css,"['Free', 'Video']",16
607,Haskell,The Haskell School of Music,http://haskell.cs.yale.edu/wp-content/uploads/2015/03/HSoM.pdf,['Free'],2
608,Haskell,Haskell programming ,https://www.youtube.com/playlist?list=PLA6CF1CC303C49F02,"['Free', 'Video']",2
609,Haskell,Introduction to Haskell,http://shuklan.com/haskell,"['Free', 'Video', 'Beginner']",1
610,Haskell,¡Aprende Haskell por el bien de todos!,http://aprendehaskell.es/main.html,"['Free', 'Book', 'Beginner', 'Haskell']",1
611,Hibernate Framework,Hibernate Tutorial,https://javabeginnerstutorial.com/hibernate-tutorial-2,"['Free', 'Beginner']",4
612,Hibernate Framework,High-Performance Hibernate Tutorial,https://vladmihalcea.com/tutorials/hibernate/,"['Free', 'Advanced', 'Java Persistence API (JPA)']",3
613,Hibernate Framework,Java Persistence: Hibernate and JPA Fundamentals,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/hibernate-and-jpa-fundamentals/,"['Paid', 'Video', 'Beginner', 'Java Persistence API (JPA)']",1
614,Hibernate Framework,Hibernate Tutorial for Beginners,https://www.dineshonjava.com/hibernate-3-on-baby-steps,"['Free', 'Beginner']",0
615,Hibernate Framework,Hibernate and Java Persistence API (JPA) Fundamentals,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/hibernate-and-java-persistence-api-jpa-fundamentals/,"['Paid', 'Video', 'Java Persistence API (JPA)']",0
616,HTML 5,HTML5 Tutorials Playlist ,https://www.youtube.com/playlist?list=PL081AC329706B2953,"['Free', 'Video']",5
617,HTML 5,HTML(5) Tutorial by W3Schools,http://www.w3schools.com/HTML/,['Free'],4
618,HTML 5,HTML5 Data Visualisation,https://www.packtpub.com/packt/free-ebook/html5-data-visualization-cookbook,"['Free', 'Book', 'Beginner']",0
619,Ionic,Ionic Tutorials,https://ionicthemes.com/tutorials,"['Free', 'Beginner']",0
620,Ionic,The Ionic Book - Official,http://ionicframework.com/docs/guide/,['Free'],7
621,Ionic,Mastering the Ionic Framework,https://thinkster.io/ionic-framework-tutorial,['Free'],6
622,Ionic,Ionic Tutorial: Building a complete mobile app with Ionic 3,https://ionicthemes.com/tutorials/about/building-a-complete-mobile-app-with-ionic-3,"['Free', 'Beginner', 'Ionic 3']",0
623,Ionic,Ionic 2 Crash Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/ionic2-tutorial/,"['Paid', 'Video', 'Beginner', 'Ionic 2']",6
624,Ionic,Learn Ionic 3 From Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-ionic-3-from-scratch/,"['Paid', 'Video', 'Ionic 3']",4
625,iOS Swift,iOS Programming Course,http://www.appcoda.com/ios-programming-course/,['Free'],10
626,iOS Swift,  Hacking with Swift,https://www.hackingwithswift.com,['Free'],7
627,iOS Swift,The Complete iOS 10 Developer Course,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/complete-ios-10-developer-course/,"['Paid', 'Video', 'Beginner', 'iOS 10']",4
628,iOS Swift,Code & Design Applications iOS 10 & Swift 3,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/iphone-apps-code-design-applications-ios10-swift-3/,"['Paid', 'Video']",3
629,iOS Swift, Developing iOS 7 Apps for iPhone and iPad by Stanford,https://itunes.apple.com/us/course/developing-ios-7-apps-for/id733644550,"['Free', 'Video']",3
630,Ionic,Curso Ionic: Aprende a crear una aplicación móvil,https://www.youtube.com/playlist?list=PLPl81lqbj-4IzylAHYigeNB_Pob2WGGEG,"['Free', 'Video', 'Beginner']",1
631,Ionic,Learn Ionic,https://ionicacademy.com,"['Paid', 'Video', 'Beginner']",1
632,Ionic,Ionic 2 pour les développeurs pressés,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/ionic-2-pour-les-developpeurs-presses/,"['Paid', 'Video', 'Ionic 2']",1
633,Ionic,Curso de Ionic 3 + Firebase,https://www.youtube.com/playlist?list=PLYPjmy5IVxT_uPaY3MSr3dqG9DJTJ-XVC,"['Free', 'Video', 'Beginner', 'Firebase']",0
634,Ionic,Curso de Ionic Framework,https://www.youtube.com/playlist?list=PLYPjmy5IVxT-7FV0uzpG2izFhGoE0Hq2y,"['Free', 'Video', 'Beginner']",0
635,Java,Head First Java,https://www.amazon.com/Head-First-Java-Kathy-Sierra/dp/0596009208/?tag=hackr-20,"['Paid', 'Book']",133
636,Java,Complete Java Masterclass,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/java-the-complete-java-developer-course/,"['Paid', 'Video', 'Java 11']",66
